user_id_str,full_text
497484286,Pulang batui atuh syang . @uQ_Agama: @desnyCrisna mo kmna ngana kah ??? 
564725722,Sampe skrang batui bulum manyala lampu ?? kon knpa drng ba pindah ba demo ituu .. so bukan di PLN tapi di GATE 1 ?? hmmmm
541748772,Siniko ku gerek ko haha @nartss: Bunuhma kodong-____- @Firdhaamanda: Wee ipa mu juga krna buku tulis di kmpul @nartss: Ih mau di batui i
541748772,Wee ipa mu juga krna buku tulis di kmpul @nartss: Ih mau di batui itu monyet @Firdhaamanda: Ndatauu nda cukup ki bdek nilai mu @nartss:
540533338,Jaringan kalau malam bagus yaaa :3 iya Bagus di batui !
564725722,Kita ke jakarta jelas kita pake gue dan Loe kalo drng so di batui jelas Pake sa den nga #iniusobukanjakarta
2183189107,6. Dgn wil. kekuasaan Banggai Darat hingga ke Tanjung Api Sungai Bangka dan Togong Sagu yang terletak di sebelah Selatan Kecamatan Batui.
318886914,Kepala batui bde pacarna yayan-_-hoammmta pacar-______-
398753857,Enak mungkin klo Batui Orang Truss Kabur. Haha XD
399228060,Addduh PLN Tidak Mengerti Kalo Orang Masak Ayam ! Cilaka | Seluruh SulSel Mati Lampu ! Batui PLN =)) Paccei SYL
587172283,Pengennya sih batui itu guru 
485637719,Sinimii yah :-p @Yeenong: @khypoy batui mi itu kau :p 
485637719,Siapa sini saya batui haha @Yeenong: @khypoy ada something yang membuat aku jengkel 
204626071,Iye amin @IndhyNindhy: Amin @ekaviaa: Iye semoga cepat luluh @IndhyNindhy: Iya kamu juga manna mao batui haha @ekaviaa: Syalalaaa sem
204626071,Iye semoga cepat luluh @IndhyNindhy: Iya kamu juga manna mao batui haha @ekaviaa: Syalalaaa semnagatna deh @IndhyNindhy: Amin yaAllah
1643111551,Otw batui \m/
525375068,Kalo jualki bensin eceran ! Simpan mki pale dikulkasta supaya a'batui wkwkwk-__- @WOWFakta: Kalau membeli bensin sebaiknya anda lakukan d
180381790,15 Menit sebelm tutup kantor minta ditunggu bilang so mau otw. 20 menit berlalu ditanya katanya baru mau otw skrang so 45 menit berlalu blm muncul juga Persibal - Puge so macam yg otw dari Batui e. Tolongggg kalu basuru batunggu tau diri sedikit bisa kannnnn ?! 
2354080046,Sambutan dari batui.. (mobotu na uwe.. Kaa mobotu nah potoutusan batui tobaa banggai?) Artix : putus air laut atau kuala baru putus persaudaraan batui dengan banggai. #luar_biasa_ini_kalimat
618609481,Mnta Tolong Are Luwuk .Nambo Batui..Klo liat Cewe yG bju Merah yg D'Dpan nhy Tlong info Krna dri tdi mlm smpe skrng Nhy blm plng
2354080046,Bsok otw ini dodol durian... otw ampana atw otw batui???
1636591520,So masuk batui.
2460863510,selamat sore Batui... pake hp jadul ip5s editing Lightroom windows
2354080046,Mari eratkan hubungan kita pau banggai_pau batui Humaera Hanai
2354080046,Anakmu eee liat itu so ba lajangon di batui.. itu Ruhaeda yg krm org batui Matara Andi Matalatta Humaera Hana'i Rahma Hana'i
2354080046,Ya Allah tolong lindungi keluarga di palu donggala poso ampana luwuk (khususx di kintom dgn batui) aminnn... tdk bisa ba tlp soalx ini beehhh
828202159,Ready ayam petelur yang sudah apkir. Sehat wal afiat.. . Bobot ayam 1 7 - 2 2 kg . Rasa 11/12 ayam kampung.. alamat : ds. Sukamaju 1 kec. Batui selatan. stock skrg terbatas. Siapa cepat dia dapat Info order hub: Wa: 085243020005
1258796346,Kemarin Buka nya di Batui hari ini Buka nya di Bualemo.. Selalu dalam lindungan Allah Suami kuh.. 
2460863510,Belajar main2 ke pedalaman daerah Batui dulu...
1636591520,Setelah Daurah di masjid rest area Lanjut Rihlah ke bendungan sisipan kec. Batui.
384382683,Ngeeeeeeeeng mlm ini deng spu #batui_mlm_ini
384382683,Bobo.. Istrhat full bsok siap otw batui
2354080046,Laolang = kintom Lumbulanya = batui Roti Goreng = umumnya Sma kmu p kmpung apa???
384382683,Bljr b bkin akhirnya jadi jgaa katiri batui-blbngkang hahaha #untuk_buka_puasa
384382683,Capcus batui..
4831485287,Makan siang #Rumah makan padang Batui
384382683,Slmat pagi kmpung orng #batui
384382683,Otw batui
608241651,HUUU!!!...TA SANGKOT LAGI DI BATUI. .SUAAAAAAKK!!!...bikin jengkel
384382683,Okee otw palu bye bye batui yg terlalu baxk menyimpn kenangn smpai ktemu lgi 
384382683,Kse puas-puas di rmh deng kkq syng #ratna n keponakan #ekhi mo lma lgi inja batui 
1636591520,Jalan-jalan bersama para ustadz. bgini kalo masih muda harus banyak melanglangbuana. :D berkunjung ke Batui Sulawesi Tengah Indonesia
2354080046,otw lgi sya.. batui.. bsok otw lgi lwuk.. dpe mlm otw banggai...
3338919730,4 hari lagi lebaran yg mau order kaos Gogoslalampa kita ada quick delivery antar lgsng paket ke rmh anda utk seputaran batui sampe biak
3338919730,Kalau ke arah batui-toili dan butuh Rest Area coba mampir di jembatan mendono ada jajanan kuliner tradisional yg bisa buat oleh2 berbuka.
3338919730,Untuk pembelian seputar batui dan kota luwuk kami bisa delivery langsung produk kaos oleh2 gogoslalampa utk luar kota pakai jasa pengiriman.
1409461622,Selamat pagi Wuihh 1jam lg Penyala Banggai akn melakukan Perjalanan Menuju Desa Sinorang Kec.Batui Selatan utk pembukaan Rumbel Simba'a Raya
497484286,Ada yg jual masker spirulina area Luwuk-Batui??
497484286,ADA Yg jual masker spirulina area Luwuk-batui??
384382683,huuufftt smpe di batui bkanxa jln cma urus btuk+influenza hmm btul menyusahkn 
384382683,akhirnya smpai jga di batui hmmmm prjlnn 2 hri yg melelahkan huuuuffttt cpek skali 
1409461622,Selain itu kami juga berkunjung ke sekolah SD Trans Batui 5 tempat salah satu PM untuk berbagi juga dengan anak-anak lucu disana .9
1409461622,Atas rekomendasi salah satu PM yang ada di Trans Batui 5 kami membuka taman baca di desa ondo-ondolu 1 di salah satu rumah warganya .2
1409461622,Oh ia Kemarin sabtu 28 Maret 2015 kami penyala beserta teman-teman inspirator Kelas Inspirasi Banggai Laut berkunjung ke Desa Trans Batui .1
625388794,Hello batui panasnya luar binasa -_-
1258796346,Siap berangkat Batui.. santai
629266104,rindu kampung halamanku in Batui-luwuk-kab.banggai-sulteng-indonesia
2271746947,20 Camat Nilai Subkontraktor Tidak Transparan: MEDIA BANGGAI-Batui Selatan. Pada Pertemuan yang digelar di BPU Kantor Camat Batui ... 20
398525895,Batui-luwuk kayak sumatera-papua kerasa jauhnya 
608241651,Odo. . . . Lama-lama dapat baa malam minggu di batui ini
119349761,Hati kita gampang sekali berubah tdk ada yg abadi. #Saatnya otw Batui heheehee
2271746947,20 Soal Sengketa Lahan Mantan Kades Nonong Adukan PPGM: MEDIA-BANGGAI-Batui. Rusam Kadir mantan kepala desa Nonong Kecamatan Batu... 20
2467072100,Pagi2 mama sms rumah kebanjiran....ya allah ksh brnti dlu hujan di batui...:'(:'(:'(ksian mama...
608241651,Ru dri pagimana. Sholat jumat dlu ru otw lagi batui.
608241651,Kangen berat pacarku pelama skali nga di batui. Kapan nga bale ka luwuk LomEe?..
2467072100,Tadinya berharap makan lalampa sepuasnya di kampung eh taunya harga palu dgn batui so sama jow..!!cepat2 naik haji tante ee..!!
2590514810,ujan trus di batui
1248338288,Malam ini nginap d batui lagii #membosankansunyisekalikalomalam
497484286,Di batui sy . Ngana ?? @RhandyChadas: @desnyCrisna ou luwuk d mna? Sya luwuk jga 
2251329102,Otw batui.
2206442226,Alahamdulilah SMA Negeri 1 BATUI Lulus 100 %
2437887913,Hari Sabtu Hunting di Desa Lamo Kec. Batui Kab. Banggai
1248338288,Harus terima oh batui !!!!!
2383426879,Ustad Das'ad Latif Live Lapangan Balantang Kec. Batui
1600299433,Hahah be ada gaga it tmpt =)) @sherlymantow: Hahah ya iy ituuuu ste tau dmna=)) @Aldywahid: Batui dibalantang di dkt pasar =)) 
1600299433,Batui dibalantang di dkt pasar =)) @sherlymantow: batui jo=)) @PertanyaanCinta: Tempat apa yg menurutmu paling romantis untuk kencan? 
384382683,huuuufttt neh daerh batui pnas skali eghh..
497484286,Hahaa okree @Selvinaastuti: Pulang batui bru bikin acara :D @desnyCrisna: Hahaaa sy tinoransak ee :p
497484286,Hahahaa nda ji . Masi logat batui ki inii :D @WandyAngelo: hahaaha oh iyo ok ok heehe beh t g so b logat makasar e haahahah
844114957,Bgian hanga2 satu @DewieAdams_: Waktu Indonesia Bag. Batui ?? #eh :D @utdindonesialwk :D mimin lg d wktu WIB :p @DewieAdams_ :
1955940475,Otw batui ...
497484286,Adit yg 1c SMA batui ? @Mirzan_Aditya: @desnyCrisna knpa ??? 
2232949022,Bgmna @AldyNaufaldi24 tdkk ba ikot cmaa ka batui wkwkwkwk
497484286,So ujang wilayah batui . Oh My God X_X
152646633,Makan makan ronde 1 wth &lt;3 #Mie Cakalang @Home Batui
809285316,Supaya adil si anak SD yg mau ujian @cyabusama tdr saja baru pak guru SD batui @uyha_takhuya juga tdr saja hihihi
497484286,Pulang batui atuh syang . @uQ_Agama: @desnyCrisna mo kmna ngana kah ??? 
1923834878,Io masi laku d batui itu @irandaaisyiah1: Ng mo byr dn daun klapa ? -_- yah so tlku skrg daun klapa :p @Kibon_7788: Maksut ny daun kalapa
1649307714,Demo lgi di batui_______??
225382971,Soryy. @RizkyStarr: @tridiny @taciitaci eyqe sj yg meluncur di batui. 
225382971,Drumahnya siapa ? @RizkyStarr: @taciitaci Mangooo betuul anak palu. Di batui jo dn qt! 
1701500245,Awaaasss beb e klau tdk jujur sma z tau to yg z blng kmrin ingat ituuu..@hz_iqbal: Jujr beb d rumah in ntn bola hujan batui.T kmna beb syg
1445399490,Jujur beb d rumah in ntn bola hujan batui. T kmna beb syg @NandaUkhuah: Oh iye beb beb di mna.?jujur e jujurrrr @hz_iqbal:
1701500245,Hari mnggu z brngkat sda di grontalo nga.? @Rian_LupU: hahaha... kpn kah nga brgkt k mksr.?? z kra msh d batui @NandaUkhuah
249952691,Otw.... Jalan2 luwuk batui
1546912554,Klau gni ngk jdi rencna buat SMA di Batui... #tonjoktonjokpohonkelapa
1546912554,Kangen kampung halaman #Batui klau gini ak SMAnya di snah aj deh..... Wkwkwkwkwk :3
81068588,Maaf lahir batin cewek-cewek cetar membahenol @dwitajima @dinaparadilla. Openhouse di batui kmri kamu :'D:*{}
1546912554,Dia ka pagimana sa ka batui.. Ckckckckck
1546912554,OTW BATUI
758521532,Bage logat batui... heheeheh Wai' Wai' eh ada lgunya Pentaboyz - Sayang Bilg Sayang Req By Mob - Rajawali #SIChByRequestNgabuburit
914241607959900160,Bunda nanna di batui sulteng
3327427046,Survei #batui_Banggai
166985859,Packing2... Luwuk-batui kelar.. Bsk so mw pindah ruas lg ke batui-toili.. Tambah jauuuh apa2 X_X 3-|
2456982624,PESANTREN KILAT RAMADHAN SMK NEGERI 1 BATUI SELATAN (menjadi generasi muslim bertaqwa mandiri dan berprestasi)
517263442,Luwuk_Batui .hujan terus le kaka Dot tdak bisa jalan kita dsini...
2467072100,Pagi2 mama sms rumah kebanjiran....ya allah ksh brnti dlu hujan di batui...:'(:'(:'(ksian mama...
2467072100,Tadinya berharap makan lalampa sepuasnya di kampung eh taunya harga palu dgn batui so sama jow..!!cepat2 naik haji tante ee..!!
2204024406,menanti UN yang semakin dekat#SMA NEGERI 1 BATUI/LULUS
225382971,Soryy. @RizkyStarr: @tridiny @taciitaci eyqe sj yg meluncur di batui. 
225382971,Drumahnya siapa ? @RizkyStarr: @taciitaci Mangooo betuul anak palu. Di batui jo dn qt! 
1643111551,Otw batui \m/
2364166669,Hari pertama kerja di batui...
2364166669,Pindah kampung otw batui
2364166669,Kembali lagi ka batui (kerja).
